53708601TC D231550 1
48717940AC D154700 1
48719952CT D154700 1
48729566CT D154700 1
48733923CA D154700 1
48738948GT D154700 1
48748839CT D154700 1
48748887CG D154700 1
48766541CG D154700 1
48776071TC D154700 1
48777615CT D154700 1
48779342GC D154700 1
48779530GC D154700 1
48779634TA D154700 1
48780600CT D154700 1
48780630AG D154700 1
48782061CA D154700 1
48788375AG D154700 1
48788389CT D154700 1
48800822GC D154700 1
48800841CT D154700 1
48808392GC D154700 1
48829895AC D154700 1
48892379GC D154700 1
48707830AC D184900 1
48717680CT D184900 1
48717940AC D184900 1
48719952CT D184900 1
48729566CT D184900 1
48733923CA D184900 1
48738948GT D184900 1
48748839CT D184900 1
48748887CG D184900 1
48766541CG D184900 1
48776071TC D184900 1
48777615CT D184900 1
48779342GC D184900 1
48779530GC D184900 1
48779634TA D184900 1
48780600CT D184900 1
48780630AG D184900 1
48782061CA D184900 1
48788375AG D184900 1
48788389CT D184900 1
48800822GC D184900 1
48800841CT D184900 1
48808392GC D184900 1
48829895AC D184900 1
48892379GC D184900 1
48707830AC D604308 1
48717680CT D604308 1
48717940AC D604308 1
48719952CT D604308 1
48729566CT D604308 1
48733923CA D604308 1
48738948GT D604308 1
48748839CT D604308 1
48748887CG D604308 1
48766541CG D604308 1
48776071TC D604308 1
48777615CT D604308 1
48779342GC D604308 1
48779530GC D604308 1
48779634TA D604308 1
48780600CT D604308 1
48780630AG D604308 1
48782061CA D604308 1
48788375AG D604308 1
48788389CT D604308 1
48800822GC D604308 1
48800841CT D604308 1
48808392GC D604308 1
48829895AC D604308 1
48892379GC D604308 1
48707830AC D608328 1
48717680CT D608328 1
48717940AC D608328 1
48719952CT D608328 1
48729566CT D608328 1
48733923CA D608328 1
48738948GT D608328 1
48748839CT D608328 1
48748887CG D608328 1
48766541CG D608328 1
48776071TC D608328 1
48777615CT D608328 1
48779342GC D608328 1
48779530GC D608328 1
48779634TA D608328 1
48780600CT D608328 1
48780630AG D608328 1
48782061CA D608328 1
48788375AG D608328 1
48788389CT D608328 1
48800822GC D608328 1
48800841CT D608328 1
48808392GC D608328 1
48829895AC D608328 1
48892379GC D608328 1
48707830AC D614185 1
48717680CT D614185 1
48717940AC D614185 1
48719952CT D614185 1
48729566CT D614185 1
48733923CA D614185 1
48738948GT D614185 1
48748839CT D614185 1
48748887CG D614185 1
48766541CG D614185 1
48776071TC D614185 1
48777615CT D614185 1
48779342GC D614185 1
48779530GC D614185 1
48779634TA D614185 1
48780600CT D614185 1
48780630AG D614185 1
48782061CA D614185 1
48788375AG D614185 1
48788389CT D614185 1
48800822GC D614185 1
48800841CT D614185 1
48808392GC D614185 1
48829895AC D614185 1
48892379GC D614185 1
48707830AC D616914 1
48717680CT D616914 1
48717940AC D616914 1
48719952CT D616914 1
48729566CT D616914 1
48733923CA D616914 1
48738948GT D616914 1
48748839CT D616914 1
48748887CG D616914 1
48766541CG D616914 1
48776071TC D616914 1
48777615CT D616914 1
48779342GC D616914 1
48779530GC D616914 1
48779634TA D616914 1
48780600CT D616914 1
48780630AG D616914 1
48782061CA D616914 1
48788375AG D616914 1
48788389CT D616914 1
48800822GC D616914 1
48800841CT D616914 1
48808392GC D616914 1
48829895AC D616914 1
48892379GC D616914 1
127671686AG D121050 1
127673752CA D121050 1
127674660TC D121050 1
127680077CG D121050 1
127671686AG D616118 1
127673752CA D616118 1
127674660TC D616118 1
127680077CG D616118 1
97365829GC D229700 1
97372280CT D229700 1
161476205AG D152700 1
161476205AG D219700 1
161476205AG D611162 1
55247336CA D177000 1
155507590TC D105200 1
155507590TC D202400 1
155507590TC D616004 1
4479549GA D193100 1
4479738CT D193100 1
4479549GA D617993 1
4479738CT D617993 1
22255199GA D612961 1
38271232CT D101600 1
38271301GA D101600 1
38271232CT D123150 1
38271301GA D123150 1
38271232CT D147950 1
38271301GA D147950 1
38271232CT D166250 1
38271301GA D166250 1
38271232CT D190440 1
38271301GA D190440 1
38271232CT D613001 1
38271301GA D613001 1
38271232CT D615465 1
38271301GA D615465 1
123276886GC D101200 1
123279566TG D101200 1
123276886GC D101400 1
123279566TG D101400 1
123276886GC D101600 1
123279566TG D101600 1
123276886GC D123150 1
123279566TG D123150 1
123276886GC D123500 1
123279566TG D123500 1
123276886GC D123790 1
123279566TG D123790 1
123276886GC D149730 1
123279566TG D149730 1
123276886GC D207410 1
123279566TG D207410 1
123276886GC D609579 1
123279566TG D609579 1
123276886GC D613659 1
123279566TG D613659 1
123276886GC D614592 1
123279566TG D614592 1
1806153CA D100800 1
1806153CA D109800 1
1806153CA D146000 1
1806153CA D149730 1
1806153CA D162900 1
1806153CA D187600 1
1806153CA D187601 1
1806153CA D273300 1
1806153CA D602849 1
1806153CA D603956 1
1806153CA D610474 1
1806153CA D612247 1
1806153CA D616482 1
108370200TG D236670 1
108382243AC D236670 1
108370200TG D253800 1
108382243AC D253800 1
108370200TG D611588 1
108382243AC D611588 1
108370200TG D611615 1
108382243AC D611615 1
108370200TG D613152 1
108382243AC D613152 1
152275640CT D146700 1
152276278GA D146700 1
152276583CA D146700 1
152276894GA D146700 1
152277055CG D146700 1
152277119GA D146700 1
152279743CT D146700 1
152275640CT D605803 1
152276278GA D605803 1
152276583CA D605803 1
152276894GA D605803 1
152277055CG D605803 1
152277119GA D605803 1
152279743CT D605803 1
28631495AG D601626 1
28631495AG D613065 1
76045362TC D225790 1
1610936CT D601631 1
1611024AC D601631 1
1610936CT D602482 1
1611024AC D602482 1
47882256GT D610256 1
47882256GT D612968 1
47882256GT D617349 1
138664915GA D110100 1
138664921TC D110100 1
138664915GA D608996 1
138664921TC D608996 1
79205699TA D219000 1
49190326AG D233300 1
49190405GT D233300 1
49190326AG D276400 1
49190405GT D276400 1
49190326AG D608115 1
49190405GT D608115 1
24194773GA D230000 1
31202731GA D608030 1
31202750GC D608030 1
31202731GA D614782 1
31202750GC D614782 1
41052952AG D232200 1
41053054AC D232200 1
41053095GA D232200 1
41055958GA D232200 1
41055964CT D232200 1
41061409AC D232200 1
41063001TC D232200 1
171713535TG D603513 1
73754353CT D230200 1
73754611GA D230200 1
73761088GA D230200 1
88891216GA D253000 1
88891261GA D253000 1
88891277CA D253000 1
88893122CT D253000 1
88893215AG D253000 1
88901635GA D253000 1
88904060GA D253000 1
88907417GC D253000 1
88907485TA D253000 1
88908344GA D253000 1
88908356GA D253000 1
34647166GT D230400 1
34647837TC D230400 1
34647903TC D230400 1
34648373GA D230400 1
34648827GC D230400 1
34649460GA D230400 1
34649485GA D230400 1
34649499CT D230400 1
34649500GA D230400 1
1401316CG D612736 1
62400108GA D600666 1
81691938TG D232500 1
81691938TG D263570 1
13007063GC D231670 1
13008223CT D231670 1
13008224GA D231670 1
13008578GA D231670 1
13008591GA D231670 1
55310826AG D128230 1
55310851TC D128230 1
55310857TC D128230 1
55332067TG D128230 1
55310826AG D233910 1
55310851TC D233910 1
55310857TC D233910 1
55332067TG D233910 1
97157512TC D118100 1
97172565TC D118100 1
97157512TC D613094 1
97172565TC D613094 1
97157512TC D613703 1
97172565TC D613703 1
97157512TC D615360 1
97172565TC D615360 1
97157512TC D617898 1
97172565TC D617898 1
42992626TA D203450 1
42992629GA D203450 1
85779552GA D277450 1
85779552GA D610842 1
61994722TC D173100 1
61994722TC D262400 1
61994722TC D262650 1
61994722TC D612781 1
42695093TC D143890 1
42695180TC D143890 1
42700001AC D143890 1
42711416GC D143890 1
42711474GA D143890 1
42719002GA D143890 1
42695093TC D262500 1
42695180TC D262500 1
42700001AC D262500 1
42711416GC D262500 1
42711474GA D262500 1
42719002GA D262500 1
42695093TC D604271 1
42695180TC D604271 1
42700001AC D604271 1
42711416GC D604271 1
42711474GA D604271 1
42719002GA D604271 1
31013675GA D618157 1
121768393AG D104100 1
121768598GA D104100 1
121768751CT D104100 1
121768393AG D164200 1
121768598GA D164200 1
121768751CT D164200 1
121768393AG D186100 1
121768598GA D186100 1
121768751CT D186100 1
121768393AG D218400 1
121768598GA D218400 1
121768751CT D218400 1
121768393AG D241550 1
121768598GA D241550 1
121768751CT D241550 1
121768393AG D257850 1
121768598GA D257850 1
121768751CT D257850 1
121768393AG D600309 1
121768598GA D600309 1
121768751CT D600309 1
121768393AG D617525 1
121768598GA D617525 1
121768751CT D617525 1
33055549TC D230500 1
33055755CA D230500 1
33058209CT D230500 1
33063068TG D230500 1
33087686CT D230500 1
33093258TC D230500 1
33109733GA D230500 1
33114135CT D230500 1
33138549GA D230500 1
33055549TC D230600 1
33055755CA D230600 1
33058209CT D230600 1
33063068TG D230600 1
33087686CT D230600 1
33093258TC D230600 1
33109733GA D230600 1
33114135CT D230600 1
33138549GA D230600 1
33055549TC D230650 1
33055755CA D230650 1
33058209CT D230650 1
33063068TG D230650 1
33087686CT D230650 1
33093258TC D230650 1
33109733GA D230650 1
33114135CT D230650 1
33138549GA D230650 1
33055549TC D253010 1
33055755CA D253010 1
33058209CT D253010 1
33063068TG D253010 1
33087686CT D253010 1
33093258TC D253010 1
33109733GA D253010 1
33114135CT D253010 1
33138549GA D253010 1
121748151CT D610829 1
121748151CT D615849 1
96010424GA D616859 1
96010424GA D616860 1
150632832GA D272750 1
49760039TC D615350 1
49760039TC D615351 1
49760039TC D615352 1
6952155GA D145500 1
6954888CT D145500 1
6952155GA D617024 1
6954888CT D617024 1
102141006TA D252500 1
102141006TA D252600 1
68620024AC D146110 1
58768129CA D618721 1
128780602TC D231200 1
32181723AG D611777 1
34857697AG D613470 1
34857697AG D613470 1
23299646AC D617920 1
93511396CT D616204 1
146350754CA D614831 1
146480637GA D614831 1
146719952TC D614831 1
146720826GA D614831 1
146350754CA D617691 1
146480637GA D617691 1
146719952TC D617691 1
146720826GA D617691 1
178410006CT D257270 1
33516665CA D231900 1
33516665CA D266130 1
30469817TC D616943 1
14766058TC D614616 1
14766058TC D614665 1
7915889CA D204000 1
7915889CA D215500 1
7915889CA D601777 1
7915889CA D618555 1
65432753CT D253220 1
65439920GA D253220 1
49490619GC D611556 1
21715899CG D240600 1
21757411TC D240600 1
26501664CT D609015 1
96384250GA D235800 1
154246354TC D610738 1
5247878GC D140700 1
5247878GC D141749 1
5247878GC D603902 1
5247878GC D603903 1
5247878GC D604131 1
5247878GC D611162 1
5247878GC D613985 1
5247878GC D617971 1
5247878GC D617980 1
57232504TC D182230 1
72637860AG D272800 1
72638624CT D272800 1
72641465TA D272800 1
72641522TC D272800 1
72643556TG D272800 1
72645447GA D272800 1
74016473GA D268800 1
120357409AC D203500 1
120363260AG D203500 1
120363266CT D203500 1
81359051CT D608265 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D106300 1
31324666AG D106300 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D142830 1
31324666AG D142830 1
31324590GT D608579 1
31324666AG D608579 1
31324590GT D608579 1
31324666AG D608579 1
31324590GT D608579 1
31324666AG D608579 1
31324590GT D608579 1
31324666AG D608579 1
31324590GT D608579 1
31324666AG D608579 1
31324590GT D608579 1
31324666AG D608579 1
32548026GC D126200 1
32549495CT D126200 1
32548026GC D126200 1
32549495CT D126200 1
32548026GC D126200 1
32549495CT D126200 1
32548026GC D126200 1
32549495CT D126200 1
32548026GC D126200 1
32549495CT D126200 1
32548026GC D181000 1
32549495CT D181000 1
32548026GC D181000 1
32549495CT D181000 1
32548026GC D181000 1
32549495CT D181000 1
32548026GC D181000 1
32549495CT D181000 1
32548026GC D181000 1
32549495CT D181000 1
118959361CT D176000 1
118959794GT D176000 1
118959973AT D176000 1
118962142GA D176000 1
118962228GC D176000 1
118963126GA D176000 1
118963223TC D176000 1
118963478GA D176000 1
118963657GA D176000 1
118963935TC D176000 1
185963991GT D603075 1
24147035CT D246450 1
74652199AG D142910 1
120293453CT D605911 1
121416606TA D125853 1
121416629GA D125853 1
121416663GA D125853 1
121426701GA D125853 1
121426783GC D125853 1
121426790GA D125853 1
121434479GA D125853 1
121435427GA D125853 1
121416606TA D142330 1
121416629GA D142330 1
121416663GA D142330 1
121426701GA D142330 1
121426783GC D142330 1
121426790GA D142330 1
121434479GA D142330 1
121435427GA D142330 1
121416606TA D144700 1
121416629GA D144700 1
121416663GA D144700 1
121426701GA D144700 1
121426783GC D144700 1
121426790GA D144700 1
121434479GA D144700 1
121435427GA D144700 1
121416606TA D222100 1
121416629GA D222100 1
121416663GA D222100 1
121426701GA D222100 1
121426783GC D222100 1
121426790GA D222100 1
121434479GA D222100 1
121435427GA D222100 1
121416606TA D600496 1
121416629GA D600496 1
121416663GA D600496 1
121426701GA D600496 1
121426783GC D600496 1
121426790GA D600496 1
121434479GA D600496 1
121435427GA D600496 1
121416606TA D612520 1
121416629GA D612520 1
121416663GA D612520 1
121426701GA D612520 1
121426783GC D612520 1
121426790GA D612520 1
121434479GA D612520 1
121435427GA D612520 1
43048477GC D125850 1
43048477GC D125853 1
43048477GC D616026 1
54332839GT D614931 1
176959342CT D113200 1
176959342CT D113300 1
176959342CT D186000 1
176959342CT D186300 1
176959342CT D610713 1
122287632TC D140350 1
122287632TC D276710 1
175414387AG D119900 1
175414387AG D259100 1
18313558AC D614074 1
18319180GT D614074 1
18313558AC D614074 1
18319180GT D614074 1
21973913AT D146550 1
21973913AT D203655 1
21973913AT D209500 1
186386776CT D613116 1
186389559TC D613116 1
186395113AG D613116 1
99006669AT D264300 1
99006675GA D264300 1
99064296CT D264300 1
119964857GC D201810 1
119964900CT D201810 1
119965005GT D201810 1
67199519GA D116800 1
75933160CT D606595 1
75933160CT D608634 1
22160020CT D224410 1
22161304GA D224410 1
22213963AT D224410 1
22160020CT D255800 1
22161304GA D255800 1
22213963AT D255800 1
47409034GA D103780 1
47409034GA D164230 1
47409034GA D181500 1
47409034GA D606788 1
47409034GA D608516 1
71098649TC D608647 1
2639477TC D612572 1
2641558AG D612572 1
981024GA D607014 1
996247CG D607014 1
996555GA D607014 1
981024GA D607015 1
996247CG D607015 1
996555GA D607015 1
981024GA D607016 1
996247CG D607016 1
996555GA D607016 1
34799217GA D614889 1
160095273GC D611263 1
99465657GA D270450 1
160464285GA D114550 1
160471556GA D114550 1
1841499GA D615961 1
1842130GA D615961 1
68678998AG D604320 1
68682300TC D604320 1
68707139TA D604320 1
68678998AG D616155 1
68682300TC D616155 1
68707139TA D616155 1
52101739TC D613956 1
57138419GA D146110 1
57138419GA D615267 1
37538508GA D618495 1
154426970AC D614689 1
154426970AC D614752 1
35876449CT D608971 1
105169782GA D613237 1
105169782GA D614455 1
139326282GA D213300 1
139327634GA D213300 1
139326282GA D610156 1
139327634GA D610156 1
17927781GA D219050 1
7132237AG D246200 1
7132237AG D262190 1
7132237AG D609968 1
7132237AG D610549 1
121500697GA D609254 1
121500699CT D609254 1
121507231AT D609254 1
66597527AG D611064 1
44165153AC D607676 1
44165153AC D610799 1
209963029TC D119300 1
209964019AG D119300 1
209964082TC D119300 1
209969810TG D119300 1
209974743GA D119300 1
209963029TC D119500 1
209964019AG D119500 1
209964082TC D119500 1
209969810TG D119500 1
209974743GA D119500 1
209963029TC D608864 1
209964019AG D608864 1
209964082TC D608864 1
209969810TG D608864 1
209974743GA D608864 1
42462673AC D187800 1
42462966GA D187800 1
42462673AC D273800 1
42462966GA D273800 1
15634272CT D191830 1
45363730GA D187800 1
45367068AC D187800 1
45363730GA D273800 1
45367068AC D273800 1
45363730GA D608446 1
45367068AC D608446 1
26774089TA D106190 1
40710364CT D243500 1
10630973CG D118450 1
10639138CA D118450 1
10653350GC D118450 1
10653503CG D118450 1
10630973CG D187500 1
10639138CA D187500 1
10653350GC D187500 1
10653503CG D187500 1
10630973CG D617992 1
10639138CA D617992 1
10653350GC D617992 1
10653503CG D617992 1
50826866GC D605259 1
50826951CT D605259 1
35742856CT D611493 1
35742856CT D613693 1
150648592AG D609620 1
150648605CT D609620 1
150648656CT D609620 1
150648776AG D609620 1
150649718GA D609620 1
150655521CT D609620 1
150671897TC D609620 1
150671913TG D609620 1
150671949CG D609620 1
150648592AG D613688 1
150648605CT D613688 1
150648656CT D613688 1
150648776AG D613688 1
150649718GA D613688 1
150655521CT D613688 1
150671897TC D613688 1
150671913TG D613688 1
150671949CG D613688 1
128709126AG D241200 1
128709539GC D241200 1
128709555GA D241200 1
128709824AC D241200 1
17409055CT D125853 1
17409474GC D125853 1
17409503GA D125853 1
17409538CT D125853 1
17409055CT D601820 1
17409474GC D601820 1
17409503GA D601820 1
17409538CT D601820 1
17409055CT D606176 1
17409474GC D606176 1
17409503GA D606176 1
17409538CT D606176 1
17409055CT D610582 1
17409474GC D610582 1
17409503GA D610582 1
17409538CT D610582 1
17409055CT D616329 1
17409474GC D616329 1
17409503GA D616329 1
17409538CT D616329 1
17409055CT D618856 1
17409474GC D618856 1
17409503GA D618856 1
17409538CT D618856 1
2591901GA D130650 1
2604687AC D130650 1
2591901GA D130650 1
2604687AC D130650 1
2591901GA D192500 1
2604687AC D192500 1
2591901GA D192500 1
2604687AC D192500 1
2591901GA D220400 1
2604687AC D220400 1
2591901GA D220400 1
2604687AC D220400 1
2591901GA D607554 1
2604687AC D607554 1
2591901GA D607554 1
2604687AC D607554 1
2591901GA D609621 1
2604687AC D609621 1
2591901GA D609621 1
2604687AC D609621 1
62076062GA D121200 1
62076062GA D121200 1
62076062GA D613720 1
62076062GA D613720 1
2718515CT D610356 1
55955106GA D602089 1
142655429CT D110900 1
142655429CT D110900 1
94413508GC D152950 1
39726409AC D135700 1
55593685TG D154800 1
55593685TG D172800 1
55593685TG D273300 1
55593685TG D601626 1
55593685TG D606764 1
88900891CA D145250 1
88900891CA D611664 1
88900891CA D616697 1
33590711TG D617994 1
12995797GC D111150 1
12995797GC D613566 1
12995797GC D613673 1
10188503GT D610508 1
42728144AG D615348 1
186443018TC D228960 1
186445096TC D228960 1
40913840GT D604321 1
38975817AT D113800 1
38978360AT D113800 1
38978372GA D113800 1
38978536AC D113800 1
38975817AT D607602 1
38978360AT D607602 1
38978372GA D607602 1
38978536AC D607602 1
38975817AT D609165 1
38978360AT D609165 1
38978372GA D609165 1
38978536AC D609165 1
39661471AG D615785 1
39739599GA D125595 1
39739599GA D131760 1
39739599GA D131800 1
39739599GA D131900 1
39739599GA D161000 1
39739599GA D601001 1
53040531CT D146800 1
53045371TC D146800 1
38911363GA D616760 1
53186088GC D618767 1
52910608CT D131760 1
52911486AG D131760 1
52911534AG D131760 1
52912944CT D131760 1
52913545AG D131760 1
52913575CG D131760 1
52910608CT D131800 1
52911486AG D131800 1
52911534AG D131800 1
52912944CT D131800 1
52913545AG D131800 1
52913575CG D131800 1
52910608CT D131900 1
52911486AG D131900 1
52911534AG D131900 1
52912944CT D131900 1
52913545AG D131900 1
52913575CG D131900 1
52910608CT D131960 1
52911486AG D131960 1
52911534AG D131960 1
52912944CT D131960 1
52913545AG D131960 1
52913575CG D131960 1
52910608CT D179850 1
52911486AG D179850 1
52911534AG D179850 1
52912944CT D179850 1
52913545AG D179850 1
52913575CG D179850 1
52910608CT D601001 1
52911486AG D601001 1
52911534AG D601001 1
52912944CT D601001 1
52913545AG D601001 1
52913575CG D601001 1
52910608CT D609352 1
52911486AG D609352 1
52911534AG D609352 1
52912944CT D609352 1
52913545AG D609352 1
52913575CG D609352 1
52886453AC D615726 1
52826909CT D612318 1
52760957CT D602032 1
39727742AG D144200 1
50760845CA D236792 1
6980523TC D615960 1
67974179CA D136120 1
67976621CT D136120 1
67977110CT D136120 1
67974179CA D245900 1
67976621CT D245900 1
67977110CT D245900 1
136590746CT D223000 1
11210967TA D143890 1
11213450GA D143890 1
11216000GA D143890 1
11216101CG D143890 1
11216105GT D143890 1
11216243GA D143890 1
11216247GA D143890 1
11224008TG D143890 1
11224011AG D143890 1
11231198GA D143890 1
66081791CT D614963 1
95549857AC D600512 1
49519942CA D228300 1
48915159CG D176410 1
48915431AG D176410 1
48950764AG D176410 1
48915159CG D238320 1
48915431AG D238320 1
48950764AG D238320 1
139091646TC D221750 1
180243706CA D262700 1
38510722AG D601559 1
42906914GT D615980 1
185252648AG D604379 1
1004369AG D246650 1
156084807AG D115200 1
156084897TA D115200 1
156084903AG D115200 1
156100499AC D115200 1
156104265CA D115200 1
156104621AC D115200 1
156106742CT D115200 1
156084807AG D151660 1
156084897TA D151660 1
156084903AG D151660 1
156100499AC D151660 1
156104265CA D151660 1
156104621AC D151660 1
156106742CT D151660 1
156084807AG D176670 1
156084897TA D176670 1
156084903AG D176670 1
156100499AC D176670 1
156104265CA D176670 1
156104621AC D176670 1
156106742CT D176670 1
156084807AG D181350 1
156084897TA D181350 1
156084903AG D181350 1
156100499AC D181350 1
156104265CA D181350 1
156104621AC D181350 1
156106742CT D181350 1
156084807AG D212112 1
156084897TA D212112 1
156084903AG D212112 1
156100499AC D212112 1
156104265CA D212112 1
156104621AC D212112 1
156106742CT D212112 1
156084807AG D248370 1
156084897TA D248370 1
156084903AG D248370 1
156100499AC D248370 1
156104265CA D248370 1
156104621AC D248370 1
156106742CT D248370 1
156084807AG D275210 1
156084897TA D275210 1
156084903AG D275210 1
156100499AC D275210 1
156104265CA D275210 1
156104621AC D275210 1
156106742CT D275210 1
156084807AG D605588 1
156084897TA D605588 1
156084903AG D605588 1
156100499AC D605588 1
156104265CA D605588 1
156104621AC D605588 1
156106742CT D605588 1
156084807AG D610140 1
156084897TA D610140 1
156084903AG D610140 1
156100499AC D610140 1
156104265CA D610140 1
156104621AC D610140 1
156106742CT D610140 1
156084807AG D613205 1
156084897TA D613205 1
156084903AG D613205 1
156100499AC D613205 1
156104265CA D613205 1
156104621AC D613205 1
156106742CT D613205 1
156084807AG D616516 1
156084897TA D616516 1
156084903AG D616516 1
156100499AC D616516 1
156104265CA D616516 1
156104621AC D616516 1
156106742CT D616516 1
126161690CT D169500 1
5711930CT D600373 1
11943082CT D268200 1
11944553GC D268200 1
19809367TA D144250 1
19811642GA D144250 1
19811646GA D144250 1
19811782CA D144250 1
19811816TA D144250 1
19813384CT D144250 1
19813505GA D144250 1
19816846CT D144250 1
19818446CG D144250 1
19809367TA D238600 1
19811642GA D238600 1
19811646GA D238600 1
19811782CA D238600 1
19811816TA D238600 1
19813384CT D238600 1
19813505GA D238600 1
19816846CT D238600 1
19818446CG D238600 1
170048342CA D222448 1
170112660TC D222448 1
53726234CG D608446 1
53793511TC D608446 1
133584558AG D614935 1
40634395TA D607060 1
40646786CT D607060 1
40692927AG D607060 1
40715849GA D607060 1
40757242CT D607060 1
41117081CG D613177 1
179223367GA D614037 1
179223367GA D614037 1
36050068AG D618479 1
42105918CG D617271 1
44074023GT D168600 1
44087755CT D168600 1
44074023GT D168600 1
44087755CT D168600 1
44074023GT D168600 1
44087755CT D168600 1
44074023GT D172700 1
44087755CT D172700 1
44074023GT D172700 1
44087755CT D172700 1
44074023GT D172700 1
44087755CT D172700 1
44074023GT D260540 1
44087755CT D260540 1
44074023GT D260540 1
44087755CT D260540 1
44074023GT D260540 1
44087755CT D260540 1
44074023GT D600274 1
44087755CT D600274 1
44074023GT D600274 1
44087755CT D600274 1
44074023GT D600274 1
44087755CT D600274 1
44074023GT D601104 1
44087755CT D601104 1
44074023GT D601104 1
44087755CT D601104 1
44074023GT D601104 1
44087755CT D601104 1
12984845CT D618273 1
54528004TA D614372 1
89985931GA D203200 1
89986177GT D203200 1
89985931GA D266300 1
89986177GT D266300 1
89985931GA D613098 1
89986177GT D613098 1
89985931GA D613099 1
89986177GT D613099 1
70898413GA D210210 1
70898413GA D210210 1
70898413GA D210210 1
7595205TC D252650 1
116457651TC D608808 1
116457651TC D616789 1
126732427GA D614399 1
112686988GA D613862 1
112732891AG D613862 1
112754942AG D613862 1
112755001AG D613862 1
116422081GC D114550 1
116423475GA D114550 1
116422081GC D605074 1
116423475GA D605074 1
116422081GC D607278 1
116423475GA D607278 1
116422081GC D616705 1
116423475GA D616705 1
12052641GT D601152 1
12061480GA D601152 1
12052641GT D609260 1
12061480GA D609260 1
12052641GT D617087 1
12061480GA D617087 1
128851907CT D610951 1
128851907CT D616170 1
50088938AG D212066 1
37038115AG D158320 1
37038184AG D158320 1
37038192GT D158320 1
37050315TG D158320 1
37058999CT D158320 1
37061878GT D158320 1
37089034GC D158320 1
37090029CT D158320 1
37092058CG D158320 1
37038115AG D276300 1
37038184AG D276300 1
37038192GT D276300 1
37050315TG D276300 1
37058999CT D276300 1
37061878GT D276300 1
37089034GC D276300 1
37090029CT D276300 1
37092058CG D276300 1
37038115AG D609310 1
37038184AG D609310 1
37038192GT D609310 1
37050315TG D609310 1
37058999CT D609310 1
37061878GT D609310 1
37089034GC D609310 1
37090029CT D609310 1
37092058CG D609310 1
75513969CT D608089 1
75516082GC D608089 1
75513969CT D614385 1
75516082GC D614385 1
238427194TC D609227 1
238427223GA D609227 1
146567228GA D251100 1
102666020GT D226600 1
102667449TC D226600 1
102666020GT D606963 1
102667449TC D606963 1
23306043GA D277950 1
55527073CT D259600 1
156799291CT D176450 1
33785093GA D603592 1
33795764GC D603592 1
33840055CT D603592 1
13190162TA D615219 1
75188570GA D602579 1
75189992TC D602579 1
43803807GC D254450 1
43803807GC D601977 1
43803807GC D604498 1
56357818CA D104300 1
56357818CA D254600 1
161277151GC D118200 1
161277151GC D145900 1
161277151GC D180800 1
161277151GC D607677 1
161277151GC D607736 1
161277151GC D607791 1
161277151GC D618184 1
47630427AC D120435 1
47630461CT D120435 1
47637246AG D120435 1
47637301TG D120435 1
47643538CT D120435 1
47702290AG D120435 1
47703668CT D120435 1
47703695CT D120435 1
47709940AG D120435 1
47630427AC D158320 1
47630461CT D158320 1
47637246AG D158320 1
47637301TG D158320 1
47643538CT D158320 1
47702290AG D158320 1
47703668CT D158320 1
47703695CT D158320 1
47709940AG D158320 1
47630427AC D276300 1
47630461CT D276300 1
47637246AG D276300 1
47637301TG D276300 1
47643538CT D276300 1
47702290AG D276300 1
47703668CT D276300 1
47703695CT D276300 1
47709940AG D276300 1
48018236GT D276300 1
48033750AG D276300 1
48018236GT D608089 1
48033750AG D608089 1
48018236GT D614350 1
48033750AG D614350 1
190922001GC D614160 1
174156225CA D168500 1
174156225CA D168550 1
174156225CA D604757 1
21816758GA D112250 1
11273494TC D607341 1
11273494TC D616638 1
30629226GA D613672 1
7870973AG D236270 1
7893013CT D236270 1
7870973AG D601634 1
7893013CT D601634 1
100518374GC D200100 1
100540150GA D200100 1
100518374GC D605552 1
100540150GA D605552 1
88721672TG D614714 1
47354164CT D115197 1
47355474TC D115197 1
47360102CA D115197 1
47364572CG D115197 1
47369211CT D115197 1
47369981CT D115197 1
47370065CT D115197 1
47354164CT D615396 1
47355474TC D615396 1
47360102CA D615396 1
47364572CG D615396 1
47369211CT D615396 1
47369981CT D615396 1
47370065CT D615396 1
36684354TC D155100 1
36688106CA D155100 1
36691114CA D155100 1
36702030CT D155100 1
36684354TC D603622 1
36688106CA D603622 1
36691114CA D603622 1
36702030CT D603622 1
111353519CG D608758 1
111356947GC D608758 1
123419573GC D613780 1
123512627GT D613780 1
26355906GA D607101 1
47511113CA D251850 1
76867064CG D276900 1
76867068TA D276900 1
76867722GA D276900 1
76868036CT D276900 1
76873900GA D276900 1
76893620TC D276900 1
76901853GC D276900 1
76910816GA D276900 1
76867064CG D600060 1
76867068TA D600060 1
76867722GA D600060 1
76868036CT D600060 1
76873900GA D600060 1
76893620TC D600060 1
76901853GC D600060 1
76910816GA D600060 1
76867064CG D601317 1
76867068TA D601317 1
76867722GA D601317 1
76868036CT D601317 1
